id,cuisine,ingredients
17120,mexican,"['black beans', 'olive oil', 'chili powder', 'tortilla chips', 'cheddar cheese', 'store bought low sodium chicken stock', 'chipotle', 'cilantro leaves', 'dried oregano', 'avocado', 'kosher salt', 'ground black pepper', 'garlic', 'sour cream', 'ground chicken', 'cherry tomatoes', 'jalapeno chilies', 'cayenne pepper', 'ground cumin']"
27213,southern_us,"['unsalted butter', 'fresh lemon juice', 'black pepper', 'shell-on shrimp', 'white sandwich bread', 'minced onion', 'cooked shrimp', 'cayenne', 'salt']"
18621,indian,"['coriander seeds', 'salt', 'milk', 'vegetable oil', 'boiling water', 'cauliflower', 'tamarind pulp', 'coconut cream', 'chickpea flour', 'chili powder', 'mustard seeds']"
35302,cajun_creole,"['green bell pepper', 'ground black pepper', 'worcestershire sauce', 'celery', 'tomatoes', 'water', 'cajun seasoning', 'salt', 'onions', 'chicken stock', 'louisiana hot sauce', 'boneless skinless chicken breasts', 'garlic', 'ghee', 'andouille sausage', 'bay leaves', 'white rice', 'medium shrimp']"
27648,japanese,"['sake', 'daikon', 'arame', 'white miso', 'konbu', 'water', 'scallions', 'lemon cucumber', 'Himalayan salt', 'carrots']"
17658,greek,"['ground cloves', 'eggplant', 'grated parmesan cheese', 'plain breadcrumbs', 'cinnamon sticks', 'kosher salt', 'large egg yolks', 'diced tomatoes', 'all-purpose flour', 'bay leaf', 'tomato paste', 'olive oil', 'unsalted butter', 'garlic', 'ground allspice', 'ground lamb', 'milk', 'ground black pepper', 'dry red wine', 'grated nutmeg', 'onions']"
24029,chinese,"['back bacon rashers', 'vegetable oil', 'green pepper', 'chillies', 'eggs', 'water', 'garlic', 'long-grain rice', 'red chili peppers', 'lemon', 'green chilies', 'onions', 'dark soy sauce', 'spring onions', 'salt', 'red bell pepper']"
45990,thai,"['avocado', 'Sriracha', 'cooked quinoa', 'water', 'creamy peanut butter', 'rice paper', 'romaine lettuce', 'red pepper', 'noodles', 'lime', 'gluten-free tamari']"
20692,chinese,"['chicken broth', 'green onions', 'salt', 'bok choy', 'soy sauce', 'wonton wrappers', 'fresh mushrooms', 'eggs', 'sesame oil', 'dry bread crumbs', 'snow peas', 'ground black pepper', 'ground pork', 'uncook medium shrimp, peel and devein']"
37593,cajun_creole,"['creole mustard', 'fresh parsley', 'mayonaise', 'garlic', 'horseradish', 'sliced green onions']"
46635,indian,"['fresh ginger', 'paprika', 'garlic cloves', 'fresh lemon', 'ground coriander', 'ground turmeric', 'jalapeno chilies', 'salt', 'chopped cilantro fresh', 'vegetable oil', 'catfish']"
20149,italian,"['vegetables', 'basil', 'basil pesto sauce', 'aioli', 'cooked shrimp', 'prosciutto', 'mozzarella balls', 'sun-dried tomatoes', 'salami']"
623,brazilian,"['sweetened condensed milk', 'butter', 'cocoa powder']"
12048,mexican,"['black beans', 'enchilada sauce', 'pasilla pepper', 'corn', 'Mexican cheese', 'pork', 'rice', 'roasted tomatoes', 'corn chips', 'sour cream']"
48523,chinese,"['oyster sauce', 'chopped cilantro fresh', 'chinese noodles', 'ground white pepper', 'shrimp', 'sliced green onions', 'fat skimmed chicken broth', 'toasted sesame oil']"
16797,italian,"['boneless skinless chicken breasts', 'milk', 'condensed cream of mushroom soup', 'fettuccine pasta', 'butter', 'grated parmesan cheese', 'broccoli']"
23336,french,"['leeks', 'soft fresh goat cheese', 'olive oil', 'chopped fresh sage', 'kosher salt', 'butter', 'hazelnuts', 'butternut squash', 'heavy whipping cream']"
15645,mexican,"['minced garlic', 'baking powder', 'chopped onion', 'monterey jack', 'lager beer', 'coarse salt', 'sour cream', 'safflower oil', 'unsalted butter', 'all-purpose flour', 'poblano chiles', 'corn kernels', 'lime wedges', 'freshly ground pepper']"
39904,greek,"['tomatoes', 'extra-virgin olive oil', 'juice', 'romaine lettuce', 'green pepper', 'cucumber', 'capers', 'purple onion', 'feta cheese crumbles', 'vinaigrette dressing', 'kalamata', 'lemon juice', 'dried oregano']"
35962,russian,"['water', 'dill', 'sugar', 'buttermilk', 'onions', 'red beets', 'cucumber', 'boiled eggs', 'salt']"
9138,southern_us,"['baking soda', 'butter', 'yellow corn meal', 'flour', 'salt', 'large eggs', 'buttermilk', 'sugar', 'baking powder']"
47406,irish,"['salt', 'caster sugar', 'plain flour', 'juice', 'butter']"
30250,vietnamese,"['brown sugar', 'herbs', 'rice vinegar', 'beansprouts', 'garlic paste', 'boneless chop pork', 'lettuce leaves', 'english cucumber', 'spring roll wrappers', 'warm water', 'hoisin sauce', 'creamy peanut butter', 'fish sauce', 'lime', 'garlic', 'red bell pepper']"
26545,southern_us,"['honey', 'baking powder', 'sharp cheddar cheese', 'unsalted butter', 'bacon slices', 'baking soda', 'buttermilk', 'bread flour', 'melted butter', 'chopped fresh chives', 'salt']"
13554,jamaican,"['turbinado', 'ground nutmeg', 'sea salt', 'red bell pepper', 'olive oil', 'potatoes', 'cayenne pepper', 'onions', 'fresh spinach', 'zucchini', 'garlic', 'celery', 'fresh ginger root', 'vegetable stock', 'ground allspice', 'ground turmeric']"
44562,indian,"['white vinegar', 'olive oil', 'butter', 'chicken fingers', 'chicken stock', 'garam masala', 'yellow onion', 'black pepper', 'hot pepper sauce', 'apricot preserves', 'lime zest', 'garlic powder', 'salt']"
3820,korean,"['ginger juice', 'minced garlic', 'green onions', 'soy sauce', 'sesame salt', 'chili powder', 'pepper', 'pork ribs', 'sesame oil', 'sugar', 'chili paste', 'rice wine']"
49668,italian,"['olive oil', 'grated parmesan cheese', 'frozen spinach', 'lasagne', 'passata', 'eggplant', 'mushrooms', 'pinenuts', 'roasted red peppers', 'ricotta']"
27688,italian,"['ground black pepper', 'parsley', 'fat free cream cheese', 'french bread', 'non-fat sour cream', 'green onions', 'reduced fat swiss cheese', 'grated parmesan cheese', 'garlic', 'fat-free mayonnaise']"
31969,italian,"['black pepper', 'cannellini beans', 'roasted garlic', 'seasoning', 'kale', 'extra-virgin olive oil', 'fat free less sodium chicken broth', 'diced tomatoes', 'Italian bread', 'sundried tomato paste', 'dried thyme', 'salt']"
33085,french,"['sheep’s milk cheese', 'champagne vinegar', 'dijon mustard', 'mixed greens', 'honey', 'extra-virgin olive oil', 'dried tart cherries', 'ground white pepper']"
20061,italian,"['porcini', 'fresh thyme', 'garlic cloves', 'sourdough loaf', 'crust', 'flat leaf parsley', 'duck fat', 'fine sea salt', 'squabs', 'confit', 'fresh lemon juice']"
24552,thai,"['boneless chop pork', 'palm sugar', 'shrimp', 'fish sauce', 'lime juice', 'vegetable oil', 'chopped cilantro fresh', 'soy sauce', 'unsalted roasted peanuts', 'garlic', 'wide rice noodles', 'water', 'radishes', 'beansprouts']"
27204,mexican,"['canned black beans', 'bell pepper', 'diced tomatoes', 'long-grain rice', 'diced onions', 'lime', 'spices', 'salt', 'canned corn', 'lettuce', 'water', 'boneless skinless chicken breasts', 'cilantro', 'sour cream', 'tomato paste', 'olive oil', 'butter', 'scallions']"
8304,italian,"['aged gouda', 'soppressata']"
28063,italian,"['tomato paste', 'pepper', 'dry white wine', 'garlic cloves', 'boiling water', 'black pepper', 'grated parmesan cheese', 'salt', 'boneless skinless chicken breast halves', 'dried porcini mushrooms', 'sun-dried tomatoes', 'purple onion', 'fresh parsley', 'chicken broth', 'olive oil', 'artichokes', 'fresh lemon juice']"
38473,thai,"['lime', 'green beans', 'red chili peppers', 'cilantro leaves', 'onions', 'brown sugar', 'vegetable oil', 'thai green curry paste', 'jasmine rice', 'coconut cream', 'beef steak']"
84,greek,"['olive oil', 'salt', 'chopped parsley', 'fresh rosemary', 'fresh thyme leaves', 'lemon juice', 'onions', 'minced garlic', 'yellow bell pepper', 'feta cheese crumbles', 'ground lamb', 'mint leaves', 'fat skimmed chicken broth', 'couscous']"
12152,southern_us,"['biscuits', 'lump crab meat', 'bay leaves', 'diced celery', 'diced onions', 'vegetable juice', 'seafood seasoning', 'vegetable broth', 'applewood smoked bacon', 'red potato', 'corn kernels', 'diced tomatoes', 'red bell pepper', 'green bell pepper', 'ground black pepper', 'paprika', 'flat leaf parsley']"
25201,mexican,"['ground cinnamon', 'semisweet chocolate', 'large egg whites', 'all-purpose flour', 'unsalted butter', 'pepitas', 'sugar', 'salt']"
22633,italian,"['hot red pepper flakes', 'balsamic vinegar', 'fresh basil leaves', 'pasta', 'prosciutto', 'garlic cloves', 'capers', 'finely chopped onion', 'juice', 'olive oil', 'anchovy fillets']"
41282,italian,"['fat free less sodium chicken broth', 'dry white wine', 'fresh lemon juice', 'capers', 'olive oil', 'butter', 'black pepper', 'broccoli rabe', 'lemon slices', 'seasoned bread crumbs', 'chicken cutlets', 'fresh parsley']"
3040,cajun_creole,"['bell pepper', 'cream of chicken soup', 'onions', 'ground meat', 'rice']"
29033,thai,"['sugar', 'crushed red pepper', 'garlic cloves', 'fresh basil', 'red cabbage', 'salt', 'chopped fresh mint', 'water', 'purple onion', 'fresh lime juice', 'fish sauce', 'vegetable oil', 'dark sesame oil', 'serrano chile']"
40224,mexican,"['vegetable oil', 'corn flour', 'salt', 'warm water', 'wheat flour']"
24640,irish,"['wheat bran', 'salt', 'low-fat buttermilk', 'flax seed meal', 'whole wheat flour', 'all-purpose flour', 'molasses', 'baking powder']"
49262,japanese,"['jicama', 'seasoned rice wine vinegar', 'soba', 'mustard greens', 'scallions', 'salt', 'red bell pepper', 'sesame oil', 'english cucumber']"
28657,mexican,"['manicotti shells', 'green onions', 'shredded Monterey Jack cheese', 'water', 'ground beef', 'picante sauce', 'sour cream', 'ground cumin', 'refried beans', 'dried oregano']"
18842,italian,"['saffron threads', 'olive oil', 'dry white wine', 'grape tomatoes', 'parmigiano reggiano cheese', 'salt', 'fresh rosemary', 'unsalted butter', 'orzo', 'black pepper', 'veal chops', 'garlic cloves']"
27019,mexican,"['white onion', 'russet potatoes', 'chopped cilantro fresh', 'large eggs', 'coarse kosher salt', 'vegetable oil', 'ancho chile pepper', 'ground black pepper', 'watercress', 'masa']"
2982,italian,"['grated parmesan cheese', 'extra-virgin olive oil', 'pepper', 'red wine vinegar', 'fresh oregano', 'oil cured olives', 'green onions', 'salt', 'garbanzo beans', 'pasta rotel', 'fresh parsley']"
33222,italian,"['parmesan cheese', 'garlic', 'pasta water', 'chicken broth', 'boneless skinless chicken breasts', 'salt', 'onions', 'unsalted butter', 'cooking wine', 'fresh parsley', 'pepper', 'heavy cream', 'sliced mushrooms']"
39361,southern_us,"['unsalted butter', 'vegetable oil', 'sausages', 'green bell pepper', 'jalapeno chilies', 'grated jack cheese', 'large eggs', 'worcestershire sauce', 'onions', 'water', 'quickcooking grits', 'scallions']"
13489,indian,"['amchur', 'chillies', 'water', 'salt', 'cumin', 'mint leaves', 'coriander', 'tamarind', 'black salt']"
36461,italian,"['parmigiano reggiano cheese', 'crusty bread', 'parsley', 'eggs', 'marinara sauce', 'mozzarella cheese']"
20757,french,"['fresh rosemary', 'yellow bell pepper', 'anchovy fillets', 'whole milk', 'salt', 'red bell pepper', 'unsalted butter', 'extra-virgin olive oil', 'brine-cured black olives', 'baking powder', 'all-purpose flour', 'onions']"
35136,japanese,"['turnips', 'white miso', 'sesame oil', 'sake', 'potatoes', 'garlic', 'dashi', 'green onions', 'carrots', 'seasoning', 'pork chops', 'ginger']"
30327,southern_us,"['ketchup', 'honey', 'Tabasco Pepper Sauce', 'freshly ground pepper', 'onions', 'kosher salt', 'unsalted butter', 'heavy cream', 'thyme', 'extra sharp cheddar cheese', 'molasses', 'ground black pepper', 'vegetable oil', 'garlic cloves', 'grits', 'chicken broth', 'cider vinegar', 'bourbon whiskey', 'cayenne pepper', 'chopped parsley', 'large shrimp']"
43455,italian,"['fresh tomatoes', 'diced tomatoes', 'onions', 'olive oil', 'garlic', 'tomato sauce', 'uncooked rigatoni', 'fresh basil', 'grating cheese', 'salt']"
36947,mexican,"['chicken bouillon', 'garlic', 'long grain white rice', 'tomatoes', 'jalapeno chilies', 'onions', 'green bell pepper', 'vegetable oil', 'chopped cilantro fresh', 'chicken broth', 'pepper', 'salt', 'ground cumin']"
28056,british,"['russet potatoes', 'cornmeal', 'flour', 'salt', 'fish fillets', 'old bay seasoning', 'vegetable oil', 'beer']"
7530,mexican,"['seasoning', 'lime juice', 'green bell pepper, slice', 'lime wedges', 'salt', 'red bell pepper', 'sugar', 'garlic powder', 'chili powder', 'diced tomatoes', 'shredded cheese', 'onions', 'red chili powder', 'orange bell pepper', 'flour tortillas', 'shredded lettuce', 'salsa', 'sour cream', 'black pepper', 'beef', 'onion powder', 'paprika', 'corn starch', 'ground cumin']"
47505,mexican,"['eggs', 'rolls', 'butter', 'cinnamon sugar', 'sugar', 'cream cheese', 'vanilla']"
16520,french,"['water', 'salt', 'ground cinnamon', 'golden delicious apples', 'all-purpose flour', 'sugar', 'butter', 'large eggs', 'crème fraîche']"
35311,moroccan,"['chicken legs', 'lemon', 'onions', 'chicken stock', 'olive oil', 'carrots', 'ground ginger', 'cinnamon', 'couscous', 'tumeric', 'paprika']"
22833,chinese,"['savoy cabbage', 'green onions', 'rice vinegar', 'reduced sodium chicken broth', 'coarse salt', 'soy sauce', 'wonton wrappers', 'toasted sesame oil', 'peeled fresh ginger', 'ground pork']"
14398,korean,"['soy sauce', 'green onions', 'salt', 'cucumber', 'pepper flakes', 'sesame seeds', 'garlic', 'Gochujang base', 'pears', 'rice syrup', 'ginger', 'corn syrup', 'onions', 'eggs', 'bosc pears', 'buckwheat noodles', 'mustard powder']"
29168,indian,"['urad dal', 'jalapeno chilies', 'cumin seed', 'curry leaves', 'salt', 'ginger', 'canola oil']"
22461,chinese,"['hoisin sauce', 'salt', 'sesame oil', 'scallions', 'flour', 'duck', 'water', 'ginger', 'chinese five-spice powder']"
13615,southern_us,"['shredded cheddar cheese', 'vegetable shortening', 'Smithfield Ham', 'baking powder', 'salt', 'butter', 'all-purpose flour', 'green onions', 'buttermilk']"
6360,italian,"['arborio rice', 'ground black pepper', 'onions', 'sun-dried tomatoes', 'vegetable stock', 'dried thyme', 'zucchini', 'fresh basil leaves', 'freshly grated parmesan', 'butter']"
40360,mexican,"['salt', 'chopped cilantro', 'jalapeno chilies', 'fresh lemon juice', 'large garlic cloves', 'hass avocado', 'cumin seed', 'onions']"
40182,southern_us,"['McCormick Parsley Flakes', 'old bay seasoning', 'eggs', 'milk', 'salt', 'bread', 'lump crab meat', 'worcestershire sauce', 'mayonaise', 'baking powder']"
31438,cajun_creole,"['salad', 'water', 'cooking spray', 'paprika', 'garlic cloves', 'long grain white rice', 'black pepper', 'hot pepper sauce', 'ground red pepper', 'chopped onion', 'chicken livers', 'kosher salt', 'chopped green bell pepper', 'chopped fresh thyme', 'ground coriander', 'boneless skinless chicken breast halves', 'lower sodium chicken broth', 'olive oil', 'green onions', 'chopped celery', 'smoked paprika', 'ground cumin']"
31798,southern_us,"['unsalted butter', 'salt', 'whole wheat flour', 'baking powder', 'canola oil', 'sugar', 'reduced fat milk', 'frozen blueberries', 'peaches', 'vanilla extract']"
14342,spanish,"['olive oil', 'garlic cloves', 'pinenuts', 'baking potatoes', 'water', 'pitted olives', 'capers', 'fresh thyme', 'fresh parsley']"
14385,italian,"['arborio rice', 'olive oil', 'brie cheese', 'reduced sodium chicken broth', 'dry white wine', 'cauliflower', 'water', 'florets', 'sliced almonds', 'unsalted butter', 'thyme sprigs']"
14308,vietnamese,"['butter lettuce', 'gluten-free hoisin sauce', 'green onions', 'garlic', 'shrimp', 'toasted sesame seeds', 'salad', 'soy sauce', 'honey', 'cilantro', 'edamame', 'ground cayenne pepper', 'fish sauce', 'toasted cashews', 'fresh ginger', 'crushed red pepper flakes', 'carrots', 'fresh lime juice', 'avocado', 'red chili peppers', 'curry powder', 'sesame oil', 'rice vinegar', 'red bell pepper']"
33841,korean,"['cold water', 'ground black pepper', 'sesame oil', 'toasted sesame seeds', 'sugar', 'mirin', 'garlic cloves', 'low sodium soy sauce', 'asian pear', 'russet potatoes', 'short rib', 'shiitake', 'green onions', 'carrots']"
12830,chinese,"['sambal ulek', 'soy sauce', 'Shaoxing wine', 'garlic', 'lemon juice', 'tomato sauce', 'pork ribs', 'sesame oil', 'chinese five-spice powder', 'brown sugar', 'sesame seeds', 'shallots', 'salt', 'coriander', 'red chili peppers', 'hoisin sauce', 'ginger', 'oyster sauce']"
23096,italian,"['salt', 'egg whites', 'margarine', 'baking powder', 'greek yogurt', 'milk', 'all-purpose flour']"
34026,southern_us,"['yellow corn meal', 'skim milk', 'maple syrup', 'eggs', 'sweet potatoes', 'ground allspice', 'ground cinnamon', 'pepper', 'margarine', 'vegetable oil cooking spray', 'salt']"
30835,filipino,"['lemongrass', 'garlic', 'coconut vinegar', 'ground black pepper', 'margarine', 'lemon soda', 'annatto oil', 'salt', 'lemon juice', 'brown sugar', 'ginger', 'sauce', 'chicken']"
15072,filipino,"['string beans', 'garlic', 'ground beef', 'potatoes', 'fat', 'pepper', 'salt', 'onions', 'egg roll wraps', 'carrots']"
1121,chinese,"['ground pepper', 'garlic', 'safflower oil', 'green onions', 'soy sauce', 'large eggs', 'frozen peas', 'steamed rice', 'sea salt']"
18376,italian,"['penne', 'garlic', 'eggplant', 'lemon juice', 'olive oil', 'salt', 'ground black pepper', 'fresh parsley']"
17815,italian,"['cold water', 'dry white wine', 'fish fillets', 'chopped onion', 'olive oil', 'fresh parsley', 'tomatoes', 'large garlic cloves']"
32878,southern_us,"['water', 'cajun seasoning', 'yellow onion', 'shrimp', 'white wine', 'bay leaves', 'heavy cream', 'Crystal Farms Butter', 'smoked paprika', 'Crystal Farms Shredded Gouda Cheese', 'whole milk', 'worcestershire sauce', 'creole seasoning', 'thyme', 'kosher salt', 'vegetable oil', 'garlic', 'lemon juice', 'grits']"
24410,british,"['mint', 'large eggs', 'heavy cream', 'berries', 'ground cinnamon', 'ground nutmeg', 'whole milk', 'salt', 'grated lemon peel', 'melted butter', 'granulated sugar', 'baking powder', 'all-purpose flour', 'figs', 'graham cracker crumbs', 'sprinkles', 'confectioners sugar']"
